scenario,task_id,workload_file,mode,memory_mode,backend,model,round,stage,prompt_tokens,output_tokens,total_tokens,latency,ttft,tokens_per_second,peak_gpu_memory_mb,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,session_id,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,recent_turns,tool_names,early_fact_retention,initial_score,final_score,missing_keywords
long-session,long_session_memory_retention_r22,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,22,reflection,2251,135,2386,2.772372243999598,0.7495905739997397,48.69475962046155,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,473,1379,0,1099,92,18,15,14,4,9,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r23,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,23,reflection,2282,254,2536,4.4191578050003955,0.4730249720005304,57.47701512550473,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,480,1542,0,1103,95,18,15,14,4,9,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r24,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,24,reflection,2244,191,2435,3.42885035099971,0.4638065519993688,55.70380169677348,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,480,1680,0,1101,98,18,15,14,4,9,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r25,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,25,tool_calling,4858,284,5142,5.362619139999879,0.4713010260002193,53.58745404687,-1,True,1.0,,2,2,True,active,1,1,-1,-1,1.0,1.0,long_session_memory_retention,534,1811,0,1151,104,19,16,15,5,10,6,calculator,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r26,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,26,reflection,2344,153,2497,2.8413364389998605,0.47118502400007856,53.84789984738851,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,427,1911,0,1127,108,20,17,16,5,10,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r27,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,27,reflection,2310,124,2434,2.392392808000295,0.47493965700050467,51.830953338990604,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,431,2016,0,1161,112,21,18,18,5,11,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r28,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,28,reflection,2342,213,2555,3.7880021850005505,0.4800247080002009,56.23016819879924,-1,True,1.0,,1,1,False,not_used,0,0,-1,-1,1.0,1.0,long_session_memory_retention,432,2047,0,1243,116,22,20,18,5,11,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r29,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,29,reflection,2328,157,2485,2.9081278690000545,0.47169615699931455,53.986622002967046,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,380,2069,0,1230,119,22,20,18,5,11,6,,0.833333,1.0,1.0,历史摘要
long-session,long_session_memory_retention_r30,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,30,tool_calling,4935,263,5198,5.04744607900011,0.4745464619991253,51.073866608363666,-1,True,1.0,,2,2,True,active,2,0,-1,-1,1.0,1.0,long_session_memory_retention,379,2190,0,1255,126,24,21,19,6,12,6,calculator,0.833333,1.0,1.0,历史摘要
long-session,long_session_memory_retention_r31,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,31,reflection,2453,153,2606,2.873360497000249,0.5037382700002127,53.24775647181411,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,310,2277,0,1249,130,25,23,20,6,13,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
